Artist name,Description,Wiki URL,Page Views
John La Farge,American Painter,https://en.wikipedia.org/wiki/John_La_Farge,"1,128"
Charles de La Fosse,French Painter,https://en.wikipedia.org/wiki/Charles_de_La_Fosse,182
Laurent de La Hyre,French Painter,https://en.wikipedia.org/wiki/Laurent_de_La_Hyre,291
Henry H. La Thangue,British Painter,https://en.wikipedia.org/wiki/Henry_Herbert_La_Thangue,175
Gaston La Touche,French Painter,https://en.wikipedia.org/wiki/Gaston_La_Touche,264
Georges de La Tour,French Painter,https://en.wikipedia.org/wiki/Georges_de_La_Tour,"2,317"
Maurice Quentin de La Tour,French Painter,https://en.wikipedia.org/wiki/Maurice_Quentin_de_La_Tour,"1,083"
Lucien Labaudt,French/American Painter,https://en.wikipedia.org/wiki/Lucien_Labaudt,112
Adelaide Labille-Guiard,French Painter,https://en.wikipedia.org/wiki/Adelaide_Labille-Guiard,3
Jean-Emile Laboureur,French Painter,https://en.wikipedia.org/wiki/Jean_%C3%89mile_Laboureur,67
Carlo Labruzzi,Italian Painter,https://en.wikipedia.org/wiki/Carlo_Labruzzi,4
Gaston Lachaise,French/American Sculptor,https://en.wikipedia.org/wiki/Gaston_Lachaise,473
David LaChapelle,American Photographer,https://en.wikipedia.org/wiki/David_LaChapelle,"11,344"
Nicolaes Lachtropius,Dutch Painter,https://en.wikipedia.org/wiki/Nicolaes_Lachtropius,30
Georges Lacombe,French Painter/Sculptor,https://en.wikipedia.org/wiki/Georges_Lacombe,20
Charles Lacoste,French,https://en.wikipedia.org/wiki/Ren%C3%A9_Lacoste,"9,018"
Pierre Lacour,French Painter,https://en.wikipedia.org/wiki/Pierre_Lacour,45
Paul Lacroix,American Painter,https://en.wikipedia.org/wiki/Paul_Lacroix,169
Robert Ladbrooke,English Painter,https://en.wikipedia.org/wiki/Robert_Ladbrooke,85
Daniel Ladd,American Sculptor,https://en.wikipedia.org/wiki/Daniel_Ladd,20
Cheryl Laemmle,American Painter,https://en.wikipedia.org/wiki/Cheryl_Laemmle,29
Pieter van Laer,Dutch Painter,https://en.wikipedia.org/wiki/Pieter_van_Laer,203
Paulus Constantijn LaFargue,Dutch Painter,https://en.wikipedia.org/wiki/Paulus_Constantijn_la_Fargue,34
Niclas Lafrensen,French Painter,https://en.wikipedia.org/wiki/Niclas_Lafrensen,70
Karl Lagerfeld,German Designer/Photographer,https://en.wikipedia.org/wiki/Karl_Lagerfeld,"41,663"
Stefano Lagerino,Sculptor,https://en.wikipedia.org/wiki/Stefano_Lagerino,N/A
Jean-Jacques Lagrenee,French Painter,https://en.wikipedia.org/wiki/Jean-Jacques_Lagrenee,1
Louis Jean Francois Lagrenee,French Painter,https://en.wikipedia.org/wiki/Louis_Jean_Francois_Lagrenee,5
Lai Shaoqi,Chinese,https://en.wikipedia.org/wiki/Zhou_Enlai,"50,592"
Lai Sung,Chinese Painter,https://en.wikipedia.org/wiki/Breton_lai,775
Conrad Laib,Austrian Painter,https://en.wikipedia.org/wiki/Portrait_of_Sigismund_of_Luxemburg,253
Wolfgang Laib,German Installation Artist,https://en.wikipedia.org/wiki/Wolfgang_Laib,210
William James Laidlay,English Painter,https://en.wikipedia.org/wiki/William_Laidlay,58
Gerald Laing,British/American Painter/Sculptor,https://en.wikipedia.org/wiki/Gerald_Laing,191
J.S. Laing,Dutch Painter,https://en.wikipedia.org/wiki/R._D._Laing,"7,192"
Gerard de Lairesse,Dutch Painter,https://en.wikipedia.org/wiki/Gerard_de_Lairesse,"1,088"
Randall Lake,American Painter,https://en.wikipedia.org/wiki/List_of_lakes_of_Minnesota,"5,014"
Alexander Laktionov,Russian Painter,https://en.wikipedia.org/wiki/Alexander_Laktionov,6
Maxime Lalanne,French Painter,https://en.wikipedia.org/wiki/Maxime_Lalanne,68
Rene Lalique,French Glassmaker,https://en.wikipedia.org/wiki/Rene_Lalique,8
Georges Lallemant,French Painter,https://en.wikipedia.org/wiki/Georges_Lallemant,17
Wifredo Lam,Cuban/French Painter,https://en.wikipedia.org/wiki/Wifredo_Lam,"1,836"
A.A. Lamb,American Painter,https://en.wikipedia.org/wiki/Mary_Had_a_Little_Lamb,"12,460"
Henry Lamb,English Painter,https://en.wikipedia.org/wiki/Henry_Lamb,678
George Cochran Lambdin,American Painter,https://en.wikipedia.org/wiki/George_Cochran_Lambdin,81
James Reid Lambdin,American,https://en.wikipedia.org/wiki/James_Reid_Lambdin,16
George Lambert,English Painter,https://en.wikipedia.org/wiki/George_Lambert,15
James Lambert,British,https://en.wikipedia.org/wiki/James_Lambert,54
Piero di Niccolo Lamberti,Italian Sculptor,https://en.wikipedia.org/wiki/Niccol%C3%B2_di_Piero_Lamberti,54
Michele di Matteo Lambertini,Italian Painter,https://en.wikipedia.org/wiki/Michele_di_Matteo_Lambertini,5
Jim Lambie,British Installation Artist,https://en.wikipedia.org/wiki/Jim_Lambie,174
Paul de Lamerie,Dutch/English Silversmith,https://en.wikipedia.org/wiki/Paul_de_Lamerie,271
Eugene Lami,French Painter,https://en.wikipedia.org/wiki/Eugene_Lami,31
Chet LaMore,American Painter,https://en.wikipedia.org/wiki/Chet_La_More,10
Johann Baptist Lampi the Elder,Austrian Painter,https://en.wikipedia.org/wiki/Johann_Baptist_von_Lampi_the_Elder,300
Lamqua,Chinese Painter,https://en.wikipedia.org/wiki/Lam_Qua,814
Lan Ying,Chinese Painter,https://en.wikipedia.org/wiki/Lan_Ying,87
Rev. Richard Hume Lancaster,British,https://en.wikipedia.org/wiki/Richard_Neville%2C_16th_Earl_of_Warwick,"16,690"
George Lance,English Painter,https://en.wikipedia.org/wiki/George_Lance,59
Nicolas Lancret,French Painter,https://en.wikipedia.org/wiki/Nicolas_Lancret,383
Paul Hambleton Landacre,American Printmaker,https://en.wikipedia.org/wiki/Paul_Landacre,181
Armin Landeck,American,https://en.wikipedia.org/wiki/Armin_Landeck,30
Charles Landelle,French Painter,https://en.wikipedia.org/wiki/Charles_Landelle,223
Ronnie Landfield,American Painter,https://en.wikipedia.org/wiki/Ronnie_Landfield,275
Taddeo Landini,Italian Sculptor,https://en.wikipedia.org/wiki/Taddeo_Landini,42
John Landis,American,https://en.wikipedia.org/wiki/John_Landis,"58,517"
Charles Landseer,English Painter,https://en.wikipedia.org/wiki/Charles_Landseer,253
Sir Edwin Henry Landseer,English Painter,https://en.wikipedia.org/wiki/Sir_Edwin_Henry_Landseer,16
Michael Landy,British Installation Artist,https://en.wikipedia.org/wiki/Michael_Landy,420
Abigail Lane,British Installation Artist,https://en.wikipedia.org/wiki/Abigail_Lane,95
Fitz Hugh Lane,American Painter,https://en.wikipedia.org/wiki/Fitz_Hugh_Lane,35
Samuel Lane,British,https://en.wikipedia.org/wiki/Samuel_Lane,12
Theodore Lane,English Illustrator,https://en.wikipedia.org/wiki/Theodore_Lane,33
Jean-Louis Laneuville,French Painter,https://en.wikipedia.org/wiki/Jean-Louis_Laneuville,250
Giovanni Lanfranco,Italian Painter,https://en.wikipedia.org/wiki/Giovanni_Lanfranco,480
Louis Lang,American Painter,https://en.wikipedia.org/wiki/Louis_Lang,86
Dorothea Lange,American Photographer,https://en.wikipedia.org/wiki/Dorothea_Lange,"9,211"
Dirk Langendijk,Dutch Painter,https://en.wikipedia.org/wiki/Dirk_Langendijk,57
Giovan Battista Langetti,Italian Painter,https://en.wikipedia.org/wiki/Giovan_Battista_Langetti,87
Karl Ferdinand Langhans,German,https://en.wikipedia.org/wiki/Karl_Ferdinand_Langhans,3
Langlands and Bell,British,https://en.wikipedia.org/wiki/Langlands_and_Bell,19
Walter Langley,English Painter,https://en.wikipedia.org/wiki/Walter_Langley,334
Jerome-Martin Langlois,French Painter,https://en.wikipedia.org/wiki/Jerome-Martin_Langlois,1
Edward Laning,American,https://en.wikipedia.org/wiki/Edward_Laning,71
Bernardino Lanino,Italian Painter,https://en.wikipedia.org/wiki/Bernardino_Lanino,26
Walter Franklin Lansil,Russian/French Painter,https://en.wikipedia.org/wiki/Walter_Franklin_Lansil,22
Andre Lanskoy,Russian/French Painter,https://en.wikipedia.org/wiki/Andre_Lanskoy,3
Simon Mathurin Lantara,French Painter,https://en.wikipedia.org/wiki/Simon_Mathurin_Lantara,20
Edouard Lanteri,British Sculptor,https://en.wikipedia.org/wiki/Edouard_Lanteri,7
Ellen Lanyon,American,https://en.wikipedia.org/wiki/Ellen_Lanyon,73
Peter Lanyon,British Painter,https://en.wikipedia.org/wiki/Peter_Lanyon,450
Charles Lapicque,French Painter,https://en.wikipedia.org/wiki/Henie_Onstad_Kunstsenter,202
Frank Lapointe,Painter,https://en.wikipedia.org/wiki/Art_of_Newfoundland_and_Labrador,94
George Henry Laporte,German,https://en.wikipedia.org/wiki/George_Henry_Laporte,20
John Laporte,British,https://en.wikipedia.org/wiki/John_Laporte,6
Giovanni Larciani,Italian Painter,https://en.wikipedia.org/wiki/Giovanni_Larciani,3
Berto Lardera,Italian Sculptor,https://en.wikipedia.org/wiki/Berto_Lardera,27
Nicolas de Largilliere,French Painter,https://en.wikipedia.org/wiki/Nicolas_de_Largilliere,15
Mikhail Larionov,Russian Painter,https://en.wikipedia.org/wiki/Mikhail_Larionov,665
William Larkin,British Painter,https://en.wikipedia.org/wiki/William_Larkin,23
Marcellus Laroon the Younger,English Painter,https://en.wikipedia.org/wiki/Marcellus_Laroon_the_Younger,28
Judy Larson,American Printmaker,https://en.wikipedia.org/wiki/Judy_Sheindlin,"121,527"
Marcus Larson,Swedish Painter,https://en.wikipedia.org/wiki/Marcus_Larson,177
Philip Larson,American Sculptor,https://en.wikipedia.org/wiki/Alan_Larson,219
Carl Larsson,Swedish Painter,https://en.wikipedia.org/wiki/Carl_Larsson,"3,398"
Richard Larter,Australian Painter,https://en.wikipedia.org/wiki/Richard_Larter,95
Jacques-Henri Lartigue,French Photographer,https://en.wikipedia.org/wiki/Jacques-Henri_Lartigue,34
Mauricio Lasansky,Argentine/American Printmaker,https://en.wikipedia.org/wiki/Mauricio_Lasansky,253
Lotte Laserstein,German Painter,https://en.wikipedia.org/wiki/Lotte_Laserstein,332
Jon Lash,Sculptor,https://en.wikipedia.org/wiki/Rum_Sodomy_%26_the_Lash,"6,881"
Ibram Lassaw,American Sculptor,https://en.wikipedia.org/wiki/Ibram_Lassaw,133
Christian Riese Lassen,American Painter/Illustrator,https://en.wikipedia.org/wiki/Symphony_(Clean_Bandit_song),"3,938"
Maria Lassnig,Austrian Painter,https://en.wikipedia.org/wiki/Maria_Lassnig,593
Pieter Lastman,Dutch Painter,https://en.wikipedia.org/wiki/Pieter_Lastman,517
Philip Alexius de Laszlo,Hungarian/British Painter,https://en.wikipedia.org/wiki/Philip_Alexius_de_Laszlo,10
John Latham,Rhodesian/British,https://en.wikipedia.org/wiki/John_Latham,18
Ida Pulis Lathrop,American Painter,https://en.wikipedia.org/wiki/Ida_Pulis_Lathrop,49
William Langson Lathrop,American Painter,https://en.wikipedia.org/wiki/William_Langson_Lathrop,211
Benjamin Henry Latrobe,English/American Architect,https://en.wikipedia.org/wiki/Benjamin_Henry_Latrobe,"2,804"
Clarence John Laughlin,American Photographer,https://en.wikipedia.org/wiki/Clarence_John_Laughlin,475
Francesco Laurana,Dalmatian/Italian Sculptor,https://en.wikipedia.org/wiki/Francesco_Laurana,278
Luciano Laurana,Italian Architect,https://en.wikipedia.org/wiki/Luciano_Laurana,211
Samuel Laurence,English,https://en.wikipedia.org/wiki/Samuel_Laurence,160
Marie Laurencin,French Painter,https://en.wikipedia.org/wiki/Marie_Laurencin,"1,647"
Henri Laurens,French Sculptor,https://en.wikipedia.org/wiki/Henri_Laurens,200
Jean-Paul Laurens,French Painter,https://en.wikipedia.org/wiki/Jean-Paul_Laurens,"1,019"
Ernest Laurent,French Painter,https://en.wikipedia.org/wiki/Ernest_Laurent,82
J. Laurent,French Photographer,https://en.wikipedia.org/wiki/J._Laurent,6
Jean Antoine Laurent,French Painter,https://en.wikipedia.org/wiki/Jean_Antoine_Laurent,62
Robert Laurent,French/American Sculptor,https://en.wikipedia.org/wiki/Robert_Laurent,147
Matthieu Laurette,French Installation Artist,https://en.wikipedia.org/wiki/Matthieu_Laurette,69
Filippo Lauri,Italian Painter,https://en.wikipedia.org/wiki/Filippo_Lauri,58
Robert Laurie,British,https://en.wikipedia.org/wiki/Robert_Laurie,16
Hans Sebald Lautensack,German Printmaker,https://en.wikipedia.org/wiki/Hans_Sebald_Lautensack,14
Sir John Lavery,Irish Painter,https://en.wikipedia.org/wiki/Sir_John_Lavery,102
Bertrand Lavier,French Installation Artist,https://en.wikipedia.org/wiki/Bertrand_Lavier,59
Stephanie Pui-Mun Law,American Illustrator,https://en.wikipedia.org/wiki/Stephanie_Pui-Mun_Law,184
Louise Lawler,American Photographer,https://en.wikipedia.org/wiki/Louise_Lawler,395
Thomas Lawranson,British Painter,https://en.wikipedia.org/wiki/Thomas_Lawranson,11
Jacob Lawrence,African-American Painter,https://en.wikipedia.org/wiki/Jacob_Lawrence,"2,776"
Sir Thomas Lawrence,English Painter,https://en.wikipedia.org/wiki/Sir_Thomas_Lawrence,270
Lee Lawrie,German/American Sculptor,https://en.wikipedia.org/wiki/Lee_Lawrie,559
Ernest Lawson,Canadian/American Painter,https://en.wikipedia.org/wiki/Ernest_Lawson,256
Jacob Hart Lazarus,American Painter,https://en.wikipedia.org/wiki/John_Jacob_Astor_III,"13,050"
Agustin Lazo,Mexican Painter,https://en.wikipedia.org/wiki/Agustin_Lazo,0
Gregorio Lazzarini,Italian Painter,https://en.wikipedia.org/wiki/Gregorio_Lazzarini,148
Blanche Lazzell,American Painter/Printmaker,https://en.wikipedia.org/wiki/Blanche_Lazzell,"1,219"
An-My Le,Vietnamese/American Photographer,https://en.wikipedia.org/wiki/An-My_Le,16
Jean-Jacques-Francois Le Barbier,French Painter,https://en.wikipedia.org/wiki/Jean-Jacques-Francois_Le_Barbier,5
Edward Le Bas,British,https://en.wikipedia.org/wiki/Edward_Le_Bas,75
Jakob Christof Le Blon,German Painter,https://en.wikipedia.org/wiki/Jakob_Christof_Le_Blon,8
Charles Le Brun,French Painter,https://en.wikipedia.org/wiki/Charles_Le_Brun,"2,414"
Christopher Le Brun,British Printmaker,https://en.wikipedia.org/wiki/Christopher_Le_Brun,311
Giusto Le Court,Italian Sculptor,https://en.wikipedia.org/wiki/Giusto_Le_Court,18
Henri Le Fauconnier,French Painter,https://en.wikipedia.org/wiki/Henri_Le_Fauconnier,279
Pierre Le Gros I,French Sculptor,https://en.wikipedia.org/wiki/Pierre_Le_Gros_the_Younger,220
Pierre Le Gros II,French Sculptor,https://en.wikipedia.org/wiki/Pierre_Le_Gros_the_Younger,220
Etienne Le Hongre,French Sculptor,https://en.wikipedia.org/wiki/Etienne_Le_Hongre,6
Henry le Jeune,English Painter,https://en.wikipedia.org/wiki/Henry_Lejeune,54
Louis-Joseph Le Lorrain,French Painter,https://en.wikipedia.org/wiki/Louis-Joseph_Le_Lorrain,58
Robert Le Lorrain,French Sculptor,https://en.wikipedia.org/wiki/Robert_Le_Lorrain,33
Adrien Jean Le Mayeur De Merpres,Belgian Painter,https://en.wikipedia.org/wiki/Adrien-Jean_Le_Mayeur,206
Noel Le Mire,French Engraver,https://en.wikipedia.org/wiki/No%C3%ABl_Le_Mire,44
Francois Le Moyne,French Painter,https://en.wikipedia.org/wiki/Francois_Le_Moyne,1
Antoine Le Nain,French Painter,https://en.wikipedia.org/wiki/Antoine_Le_Nain,28
Louis Le Nain,French Painter,https://en.wikipedia.org/wiki/Louis_Le_Nain,55
Mathieu Le Nain,French Painter,https://en.wikipedia.org/wiki/Mathieu_Le_Nain,28
Julio Le Parc,Argentine Kinetic Artist,https://en.wikipedia.org/wiki/Julio_Le_Parc,263
Jean-Baptiste Le Prince,French Painter,https://en.wikipedia.org/wiki/Jean-Baptiste_Le_Prince,152
Henri Jean-Louis Le Secq,French Photographer,https://en.wikipedia.org/wiki/Henri_Le_Secq,138
Henri Eugene Augustin Le Sidaner,French Painter,https://en.wikipedia.org/wiki/Henri_Le_Sidaner,746
Eustache Le Sueur,French Painter,https://en.wikipedia.org/wiki/Eustache_Le_Sueur,989
Louis Le Vau,French Architect,https://en.wikipedia.org/wiki/Louis_Le_Vau,692
Bernard Leach,British Potter,https://en.wikipedia.org/wiki/Bernard_Leach,"1,610"
Ethel Pennewill Brown Leach,American Painter,https://en.wikipedia.org/wiki/Sarah_K._Smith,31
Benjamin Williams Leader,British Painter,https://en.wikipedia.org/wiki/Benjamin_Williams_Leader,259
Charles Leandre,French Painter,https://en.wikipedia.org/wiki/Charles_Leandre,1
Edward Lear,English Painter/Illustrator,https://en.wikipedia.org/wiki/Edward_Lear,"6,524"
Henri Lebasque,French Painter,https://en.wikipedia.org/wiki/Henri_Lebasque,380
Vladimir Lebedev,Russian Painter/Printmaker,https://en.wikipedia.org/wiki/Vladimir_Lebedev,15
Albert Lebourg,French Painter,https://en.wikipedia.org/wiki/Albert_Lebourg,228
Rico Lebrun,Italian/American,https://en.wikipedia.org/wiki/Rico_Lebrun,162
Bart van der Leck,Dutch Painter,https://en.wikipedia.org/wiki/Bart_van_der_Leck,332
Thomas LeClear,American Painter,https://en.wikipedia.org/wiki/Thomas_LeClear,1
Jean-Jules-Antoine Lecomte du Nouy,French Painter/Sculptor,https://en.wikipedia.org/wiki/Jean-Jules-Antoine_Lecomte_du_Nouy,18
Emile Lecomte-Vernet,French Painter,https://en.wikipedia.org/wiki/%C3%89mile_Vernet-Lecomte,152
Johann Georg Lederer,German,https://en.wikipedia.org/wiki/Bismarck_Monument_(Hamburg),454
Claude-Nicolas Ledoux,French Architect,https://en.wikipedia.org/wiki/Claude-Nicolas_Ledoux,66
Ozias Leduc,Canadian Painter,https://en.wikipedia.org/wiki/Ozias_Leduc,182
Alan Lee,British Painter/Illustrator,https://en.wikipedia.org/wiki/Alan_Lee,111
Doris Lee,American Artist,https://en.wikipedia.org/wiki/Doris_Lee,234
Frederick Richard Lee,English,https://en.wikipedia.org/wiki/Frederick_Richard_Lee,70
John Lee,British Painter,https://en.wikipedia.org/wiki/John_Lee,189
Russell Lee,American Photographer,https://en.wikipedia.org/wiki/Russell_Lee,22
Lee Bul,Korean Sculptor,https://en.wikipedia.org/wiki/Lee_Bul,366
Lee Mingwei,Taiwanese/American Installation Artist,https://en.wikipedia.org/wiki/Lee_Mingwei,228
William Lee-Hankey,British Painter,https://en.wikipedia.org/wiki/William_Lee-Hankey,1
Hughie Lee-Smith,African-American Painter,https://en.wikipedia.org/wiki/Hughie_Lee-Smith,234
John Leech,English Illustrator,https://en.wikipedia.org/wiki/John_Leech,20
Ferdinand Leeke,German,https://en.wikipedia.org/wiki/Ferdinand_Leeke,129
Remigius van Leemput,Flemish Painter,https://en.wikipedia.org/wiki/Remigius_van_Leemput,190
Derwent Lees,Australian Painter,https://en.wikipedia.org/wiki/Derwent_Lees,73
Claude Lefebvre,French Painter,https://en.wikipedia.org/wiki/Claude_Lefebvre,9
Jules-Joseph Lefebvre,French Painter,https://en.wikipedia.org/wiki/Jules-Joseph_Lefebvre,85
Robert-Jacques-Francois Lefevre,French Painter,https://en.wikipedia.org/wiki/Jacques_Lef%C3%A8vre_d%27%C3%89taples,528
Silvestro Lega,Italian Painter,https://en.wikipedia.org/wiki/Silvestro_Lega,128
Joseph Legare,Canadian Painter,https://en.wikipedia.org/wiki/Joseph_Legare,1
Fernand Leger,French Painter,https://en.wikipedia.org/wiki/Fernand_Leger,26
Alphonse Legros,French/British Painter/Sculptor,https://en.wikipedia.org/wiki/Alphonse_Legros,377
Gustave Leheutre,French,https://en.wikipedia.org/wiki/Le_Barc_de_Boutteville,74
Arthur Lehmann,American Painter,https://en.wikipedia.org/wiki/Mayer_Lehman,"3,540"
Henri Lehmann,German/French Painter,https://en.wikipedia.org/wiki/Henri_Lehmann,377
Rolf Lehmann,Swiss Painter,https://en.wikipedia.org/wiki/Friedrich_Engels_Military_Academy,219
Wilhelm Lehmbruck,German Sculptor,https://en.wikipedia.org/wiki/Wilhelm_Lehmbruck,431
Anton Lehmden,Austrian Painter,https://en.wikipedia.org/wiki/Anton_Lehmden,141
Wilhelm Leibl,German Painter,https://en.wikipedia.org/wiki/Wilhelm_Leibl,405
Annie Leibovitz,American Photographer,https://en.wikipedia.org/wiki/Annie_Leibovitz,"24,420"
Charles Henri Joseph Leickert,Belgian Painter,https://en.wikipedia.org/wiki/Charles_Henri_Joseph_Leickert,1
William R. Leigh,American Painter,https://en.wikipedia.org/wiki/William_R._Leigh,5
A.C. Leighton,British/Canadian Painter,https://en.wikipedia.org/wiki/Frederic_Leighton,"4,533"
Clare Leighton,British/American Engraver,https://en.wikipedia.org/wiki/Clare_Leighton,879
Lord Frederic Leighton,English Painter/Sculptor,https://en.wikipedia.org/wiki/Lord_Frederic_Leighton,27
Nicholas Winfield Scott Leighton,American,https://en.wikipedia.org/wiki/List_of_Canadian_diplomats,328
Jac Leirner,Brazilian Sculptor,https://en.wikipedia.org/wiki/Jac_Leirner,46
William Leighton Leitch,British Painter,https://en.wikipedia.org/wiki/William_Leighton_Leitch,94
Jean-Francois Leleu,French Furniture Artist,https://en.wikipedia.org/wiki/Jean-Francois_Leleu,5
Maurice Leloir,French Painter/Illustrator,https://en.wikipedia.org/wiki/Maurice_Leloir,276
Sir Peter Lely,Dutch/English Painter,https://en.wikipedia.org/wiki/Sir_Peter_Lely,109
Jean Lemaire,French Painter,https://en.wikipedia.org/wiki/Jean_Lemaire,7
Madeleine Lemaire,French Painter,https://en.wikipedia.org/wiki/Madeleine_Lemaire,323
Georg Lemberger,German Painter,https://en.wikipedia.org/wiki/Georg_Lemberger,66
Annette Lemieux,American,https://en.wikipedia.org/wiki/Annette_Lemieux,110
Jean Paul Lemieux,Canadian Painter,https://en.wikipedia.org/wiki/Jean_Paul_Lemieux,232
Georges Lemmen,Belgian Painter,https://en.wikipedia.org/wiki/Georges_Lemmen,191
Theophile-Victor-Emile Lemmens,French Painter,https://en.wikipedia.org/wiki/Art_Nouveau,"37,579"
Jacques Antoine Marie Lemoine,French Painter,https://en.wikipedia.org/wiki/Jacques-Antoine-Marie_Lemoine,72
Marie-Victoire Lemoine,French Painter,https://en.wikipedia.org/wiki/Marie-Victoire_Lemoine,242
Anicet-Charles-Gabriel Lemonnier,French Painter,https://en.wikipedia.org/wiki/Anicet-Charles-Gabriel_Lemonnier,5
Francois-Frederic Lemot,French Sculptor,https://en.wikipedia.org/wiki/Francois-Frederic_Lemot,1
Jean-Louis Lemoyne,French Sculptor,https://en.wikipedia.org/wiki/Jean-Louis_Lemoyne,95
Jean-Baptiste Lemoyne II,French Sculptor,https://en.wikipedia.org/wiki/Jean-Baptiste_Lemoyne_II,1
Tamara de Lempicka,Polish/American Painter,https://en.wikipedia.org/wiki/Tamara_de_Lempicka,"7,816"
Franz von Lenbach,German Painter,https://en.wikipedia.org/wiki/Franz_von_Lenbach,635
Emil W. Lenders,German/American,https://en.wikipedia.org/wiki/Lillian_Smith_(trick_shooter),957
Jules-Eugene Lenepveu,French Painter,https://en.wikipedia.org/wiki/Jules-Eug%C3%A8ne_Lenepveu,176
The Leningrad Painter,Greek Vase Painter,https://en.wikipedia.org/wiki/Seesaw,"5,626"
Lord William Pitt Lennox,British,https://en.wikipedia.org/wiki/Lord_William_Pitt_Lennox,15
Bernard Lens,British,https://en.wikipedia.org/wiki/Bernard_Lens,9
Michael Lenson,Russian/American Painter,https://en.wikipedia.org/wiki/Michael_Lenson,84
Aristarkh Lentulov,Russian Painter,https://en.wikipedia.org/wiki/Aristarkh_Lentulov,214
Maximilian Lenz,German Painter,https://en.wikipedia.org/wiki/Maximilian_Lenz,198
Leochares,Greek Sculptor,https://en.wikipedia.org/wiki/Leochares,696
Zoe Leonard,American Photographer/Installation Artist,https://en.wikipedia.org/wiki/Zoe_Leonard,696
Jusepe Leonardo,Spanish Painter,https://en.wikipedia.org/wiki/Jusepe_Leonardo,38
Leonardo da Vinci,Italian Painter/Inventor,https://en.wikipedia.org/wiki/Leonardo_da_Vinci,"180,672"
Leonardi Leoncillo,Italian Sculptor,https://en.wikipedia.org/wiki/Leoncillo_Leonardi,33
Leone Leoni,Italian Sculptor,https://en.wikipedia.org/wiki/Leone_Leoni,197
Ottavio Leoni,Italian Printmaker/Painter,https://en.wikipedia.org/wiki/Ottavio_Leoni,163
Pompeo Leoni,Italian Sculptor,https://en.wikipedia.org/wiki/Pompeo_Leoni,180
Leonid,American Painter,https://en.wikipedia.org/wiki/Leonid,640
Pierre Lepautre,French Sculptor,https://en.wikipedia.org/wiki/Pierre_Lepautre,4
Auguste-Louis Lepere,French Painter,https://en.wikipedia.org/wiki/Auguste-Louis_Lepere,1
Michael Nicolas-Bernard Lepicie,French Painter,https://en.wikipedia.org/wiki/Carle_Vernet,558
Stanislas Lepine,French Painter,https://en.wikipedia.org/wiki/Stanislas_Lepine,0
Leonid Lerman,Ukrainian/American Sculptor,https://en.wikipedia.org/wiki/Vesyolye_Rebyata,"1,448"
Charles C.E. Lermond,American Painter,https://en.wikipedia.org/wiki/George_Lermond,25
Henry Lerolle,French Painter,https://en.wikipedia.org/wiki/Henry_Lerolle,177
William Lescaze,Swiss/American Designer/Architect,https://en.wikipedia.org/wiki/William_Lescaze,296
Alfred Leslie,American Painter/Filmmaker,https://en.wikipedia.org/wiki/Alfred_Leslie,238
Charles Robert Leslie,English Painter,https://en.wikipedia.org/wiki/Charles_Robert_Leslie,407
George Dunlop Leslie,English Painter,https://en.wikipedia.org/wiki/George_Dunlop_Leslie,316
Carl Friedrich Lessing,German Painter,https://en.wikipedia.org/wiki/Carl_Friedrich_Lessing,52
John Lessore,British Painter,https://en.wikipedia.org/wiki/Helen_Lessore,49
Therese Lessore,British Painter,https://en.wikipedia.org/wiki/Therese_Lessore,5
Rita Letendre,Native Canadian Painter,https://en.wikipedia.org/wiki/Rita_Letendre,240
Guillaume Lethiere,French Painter,https://en.wikipedia.org/wiki/Guillaume_Guillon-Lethi%C3%A8re,421
Hans Leu the Elder,Swiss Painter,https://en.wikipedia.org/wiki/Hans_Leu_the_Elder,47
Emanuel Gottlieb Leutze,German/American Painter,https://en.wikipedia.org/wiki/Emanuel_Gottlieb_Leutze,43
Hayley Lever,Australian Painter/Printmaker,https://en.wikipedia.org/wiki/Hayley_Lever,113
Julian Levi,American Painter,https://en.wikipedia.org/wiki/Julian_Levi,7
David Levine,American Illustrator,https://en.wikipedia.org/wiki/David_Levine,543
Jack Levine,American Painter,https://en.wikipedia.org/wiki/Jack_Levine,339
Marilyn Levine,Canadian Ceramicist,https://en.wikipedia.org/wiki/Marilyn_Levine,127
Sherrie Levine,American,https://en.wikipedia.org/wiki/Sherrie_Levine,794
Leon Levinstein,American Photographer,https://en.wikipedia.org/wiki/Leon_Levinstein,80
David Levinthal,American Photographer,https://en.wikipedia.org/wiki/David_Levinthal,201
Isaak Il'ich Levitan,Russian Painter,https://en.wikipedia.org/wiki/List_of_Jews_born_in_the_Russian_Empire_and_the_Soviet_Union,"1,302"
Dmitrii Grigorevich Levitskii,Russian Painter,https://en.wikipedia.org/wiki/Dmitrii_Grigorevich_Levitskii,N/A
Helen Levitt,American Photographer,https://en.wikipedia.org/wiki/Helen_Levitt,970
Emile Levy,French Painter,https://en.wikipedia.org/wiki/Emile_Levy,8
Lucien Levy-Dhurmer,French Painter,https://en.wikipedia.org/wiki/Lucien_Levy-Dhurmer,3
Edmund Lewandowski,American Painter,https://en.wikipedia.org/wiki/Edmund_Lewandowski,161
Edmonia Lewis,African-American Sculptor,https://en.wikipedia.org/wiki/Edmonia_Lewis,"2,782"
George Robert Lewis,English,https://en.wikipedia.org/wiki/George_Robert_Lewis,28
Jennie Lewis,American,https://en.wikipedia.org/wiki/Jennie_Lewis,3
