Artist name,Description,Wiki URL,Page Views
Fernand Harvey Lungren,American Painter,https://en.wikipedia.org/wiki/Fernand%20Lungren,364
Thomas Luny,English Painter,https://en.wikipedia.org/wiki/Thomas%20Luny,592
Luo Gongliu,Chinese,https://en.wikipedia.org/wiki/Luo%20Gongliu,64
Luo Zhongli,Chinese,https://en.wikipedia.org/wiki/Luo%20Zhongli,234
Markus Lupertz,German Painter/Sculptor,https://en.wikipedia.org/wiki/Markus%20L%C3%BCpertz,861
Jean Lurcat,French Painter/Textile Artist,https://en.wikipedia.org/wiki/Jean%20Lur%C3%A7at,956
Nan Lurie,American Printmaker,https://en.wikipedia.org/wiki/Nan%20Lurie,95
William Henry Luscomb,American Painter,https://en.wikipedia.org/wiki/Tamworth%2C%20New%20Hampshire,"2,702"
Benedetto Luti,Italian Painter,https://en.wikipedia.org/wiki/Benedetto%20Luti,206
Isaac Luttichuys,Dutch Painter,https://en.wikipedia.org/wiki/Isaack%20Luttichuys,130
Simon Luttichuys,Dutch Painter,https://en.wikipedia.org/wiki/Simon%20Luttichuys,111
Sir Edwin Lutyens,British Architect,https://en.wikipedia.org/wiki/Lutyens%27%20Delhi,"12,392"
Loretta Lux,German Photographer,https://en.wikipedia.org/wiki/Loretta%20Lux,274
Giovanni Luzzo,Italian Painter,https://en.wikipedia.org/wiki/Morto%20da%20Feltre,197
Laura Muntz Lyall,Canadian Painter,https://en.wikipedia.org/wiki/Laura%20Muntz%20Lyall,733
Lydos,Greek Vase Painter,https://en.wikipedia.org/wiki/Eclipse%20of%20Thales,"4,335"
John Goodwin Lyman,American/Canadian Painter,https://en.wikipedia.org/wiki/John%20Goodwin%20Lyman,205
Danny Lyon,American Photographer,https://en.wikipedia.org/wiki/Danny%20Lyon,"10,575"
The Lysippides Painter,Greek Vase Painter,https://en.wikipedia.org/wiki/Lysippides%20Painter,204
Lysippus,Greek Sculptor,https://en.wikipedia.org/wiki/Lysippos,"4,963"
Ma Yuan,Chinese Painter,https://en.wikipedia.org/wiki/Ma%20Yuan%20%28deity%29,113
Ma-Pe-Wi,Native American,https://en.wikipedia.org/wiki/Velino%20Herrera,116
Dora Maar,French Photographer,https://en.wikipedia.org/wiki/Dora%20Maar,"22,810"
Manabu Mabe,Japanese/Brazilian Painter,https://en.wikipedia.org/wiki/Manabu%20Mabe,"2,694"
Mabuse,Netherlandish Painter,https://en.wikipedia.org/wiki/Motsi%20Mabuse,"8,302"
Carlile Henry Hayes Macartney,American Painter,https://en.wikipedia.org/wiki/Carlile%20Henry%20Hayes%20Macartney,79
Andrew Maccallum,American Painter,https://en.wikipedia.org/wiki/Andrew%20MacCallum,85
Robert Lee MacCameron,American Painter,https://en.wikipedia.org/wiki/Legacy%20High%20School%20%28Midland%2C%20Texas%29,"4,469"
Mino Maccari,Italian,https://en.wikipedia.org/wiki/Mino%20Maccari,243
Romulo Maccio,Argentine Painter,https://en.wikipedia.org/wiki/R%C3%B3mulo%20Macci%C3%B3,168
Daniel MacDonald,Irish Painter,https://en.wikipedia.org/wiki/Daniel%20Mac,"3,978"
Georgina Macdonald,English Painter,https://en.wikipedia.org/wiki/Georgiana%20Burne-Jones,"1,015"
J.E.H. MacDonald,English/Canadian Painter,https://en.wikipedia.org/wiki/J.%20E.%20H.%20MacDonald,"1,580"
Margaret MacDonald,British Designer,https://en.wikipedia.org/wiki/Margaret%20Macdonald%20Mackintosh,"3,335"
Stanton Macdonald-Wright,American Painter,https://en.wikipedia.org/wiki/Stanton%20Macdonald-Wright,864
Patrick MacDowell,Irish Sculptor,https://en.wikipedia.org/wiki/Patrick%20MacDowell,122
David Mach,British Installation Artist,https://en.wikipedia.org/wiki/David%20Mach,851
Zanobi Machiavelli,Italian Painter,https://en.wikipedia.org/wiki/Zanobi%20Machiavelli,137
Pedro Machuca,Spanish Painter,https://en.wikipedia.org/wiki/Pedro%20Machuca,244
Loren MacIver,American Painter,https://en.wikipedia.org/wiki/Loren%20MacIver,199
Heinz Mack,German,https://en.wikipedia.org/wiki/Heinz%20Mack,566
MacKay,American Painter,https://en.wikipedia.org/wiki/George%20MacKay%20%28actor%29,"84,352"
August Macke,German Painter,https://en.wikipedia.org/wiki/August%20Macke,"4,062"
Frederick Mackenzie,English,https://en.wikipedia.org/wiki/Frederick%20Mackenzie%20%28painter%29,100
Beatrice Howie Mackey,Canadian Painter,https://en.wikipedia.org/wiki/Ramona%20Quimby,"5,692"
Ray Mackie,Canadian Painter,https://en.wikipedia.org/wiki/Ray%20Aghayan,"6,943"
Charles Rennie Mackintosh,Scottish Designer,https://en.wikipedia.org/wiki/Charles%20Rennie%20Mackintosh,"15,787"
Donald Shaw MacLaughlan,Canadian,https://en.wikipedia.org/wiki/List%20of%20printmakers,487
Pegi Nicol MacLeod,Canadian Painter,https://en.wikipedia.org/wiki/Pegi%20Nicol%20MacLeod,224
Daniel Maclise,Irish Painter,https://en.wikipedia.org/wiki/Daniel%20Maclise,"1,872"
Frederick W. MacMonnies,American Sculptor/Painter,https://en.wikipedia.org/wiki/Frederick%20William%20MacMonnies,835
Mary Fairchild MacMonnies,American Painter,https://en.wikipedia.org/wiki/Mary%20Fairchild%20MacMonnies%20Low,306
Frances MacNair,Scottish Painter/Illustrator,https://en.wikipedia.org/wiki/Frances%20MacDonald,"1,137"
Herbert Macnair,British Painter/Designer,https://en.wikipedia.org/wiki/Herbert%20MacNair,500
Colin MacNee,Painter,https://en.wikipedia.org/wiki/Patrick%20Macnee,"45,047"
Hermon Atkins MacNeil,American Sculptor,https://en.wikipedia.org/wiki/Hermon%20Atkins%20MacNeil,568
Mary Macomber,American,https://en.wikipedia.org/wiki/Mary%20Lizzie%20Macomber,339
Robert MacPherson,Scottish Photographer,https://en.wikipedia.org/wiki/Robert%20MacPherson%20%28Australian%20artist%29,66
Elmer Livingston MacRae,American Painter,https://en.wikipedia.org/wiki/Elmer%20Livingston%20MacRae,116
Emma Fordyce Macrae,Austrian/American Painter,https://en.wikipedia.org/wiki/Emma%20Fordyce%20MacRae,117
Lewis MacRitchie,American,https://en.wikipedia.org/wiki/Carl%20Lewis,"49,697"
Sir William MacTaggart,British Painter,https://en.wikipedia.org/wiki/William%20MacTaggart,241
John MacWhirter,British Painter,https://en.wikipedia.org/wiki/John%20MacWhirter%20%28physician%29,32
Viktor Madarasz,Hungarian Painter,https://en.wikipedia.org/wiki/Viktor%20Madar%C3%A1sz,274
Maddelena Master,American,https://en.wikipedia.org/wiki/Medici%20%28TV%20series%29,"41,855"
Louis Mader,American,https://en.wikipedia.org/wiki/Pennsylvania%20Almshouse%20Painters,50
Stefano Maderno,Italian Sculptor,https://en.wikipedia.org/wiki/Stefano%20Maderno,622
Jose de Madrazo y Agudo,Spanish Painter,https://en.wikipedia.org/wiki/Jos%C3%A9%20de%20Madrazo,456
Raimundo de Madrazo y Garreta,Spanish Painter,https://en.wikipedia.org/wiki/Raimundo%20de%20Madrazo%20y%20Garreta,900
Federico de Madrazo y Kuntz,Spanish Painter,https://en.wikipedia.org/wiki/Federico%20de%20Madrazo%20y%20Kuntz,498
Nicolaes Maes,Dutch Painter,https://en.wikipedia.org/wiki/Nicolaes%20Maes,"1,135"
Francesco Maestosi,Italian Painter,https://en.wikipedia.org/wiki/Alumni%20of%20the%20Accademia%20Nazionale%20di%20Arte%20Drammatica%20Silvio%20D%27Amico,217
Maestro Pugliese-Abruzzese,Sculptor,https://en.wikipedia.org/wiki/List%20of%20pizza%20varieties%20by%20country,"15,833"
Mario Mafai,Italian Painter,https://en.wikipedia.org/wiki/Mario%20Mafai,184
Francesco Maffei,Italian Painter,https://en.wikipedia.org/wiki/Francesco%20Maffei,245
Alessandro Maganza,Italian Painter,https://en.wikipedia.org/wiki/Alessandro%20Maganza,215
Domenico Maggiotto,Italian Painter,https://en.wikipedia.org/wiki/Domenico%20Maggiotto,78
Alessandro Magnasco,Italian Painter,https://en.wikipedia.org/wiki/Alessandro%20Magnasco,"1,658"
Alberto Magnelli,Italian Painter,https://en.wikipedia.org/wiki/Alberto%20Magnelli,278
Philippe Magnier,French Sculptor,https://en.wikipedia.org/wiki/Philippe%20Magnier,64
Rene Magritte,Belgian Painter,https://en.wikipedia.org/wiki/Ren%C3%A9%20Magritte,"44,479"
Merrill Mahaffey,American Painter,https://en.wikipedia.org/wiki/Maricopa%20County%20Community%20College%20District,"1,276"
Muhammad Mahdi,Persian Painter,https://en.wikipedia.org/wiki/Muhammad%20Mahdi%20Salih,516
Alice Maher,Irish Painter,https://en.wikipedia.org/wiki/Alice%20Maher,252
Josephine Mahon,American,https://en.wikipedia.org/wiki/Josephine%20Earp,"72,624"
Mai Xianyang,Chinese,https://en.wikipedia.org/wiki/Xi%27an%20Xianyang%20International%20Airport,"10,472"
Aristide Maillol,French Sculptor,https://en.wikipedia.org/wiki/Aristide%20Maillol,"3,103"
Sebastiano Mainardi,Italian Painter,https://en.wikipedia.org/wiki/Bastiano%20Mainardi,288
Camillo Maine,Sculptor,https://en.wikipedia.org/wiki/Antonietta%20Raphael,180
Francesco Maineri,Italian,https://en.wikipedia.org/wiki/Giovanni%20Francesco%20Maineri,156
Luigi Mainolfi,German Painter/Printmaker,https://en.wikipedia.org/wiki/Documenta%207,334
Mair von Landshut,German Painter/Printmaker,https://en.wikipedia.org/wiki/Mair%20von%20Landshut,129
Johann Maisch,German,https://en.wikipedia.org/wiki/Johann%20Wadephul,"16,363"
Lorenzo Maitani,Italian Sculptor/Architect,https://en.wikipedia.org/wiki/Lorenzo%20Maitani,281
Paul Maitland,British Painter,https://en.wikipedia.org/wiki/Paul%20Fordyce%20Maitland,70
Don Maitz,American Painter/Illustrator,https://en.wikipedia.org/wiki/Don%20Maitz,611
Michel Majerus,Luxembourgeois,https://en.wikipedia.org/wiki/Michel%20Majerus,"1,380"
Ernest Lee Major,American Painter,https://en.wikipedia.org/wiki/Ernest%20Lee%20Major,56
Louis Majorelle,French Designer,https://en.wikipedia.org/wiki/Louis%20Majorelle,943
Hans Makart,Austrian Painter,https://en.wikipedia.org/wiki/Hans%20Makart,"2,455"
Konstantin Egorovich Makovsky,Russian Painter,https://en.wikipedia.org/wiki/Konstantin%20Makovsky,"2,682"
Vladimir Makovsky,Russian Painter,https://en.wikipedia.org/wiki/Vladimir%20Makovsky,970
Tadeusz Makowski,Polish Painter,https://en.wikipedia.org/wiki/Tadeusz%20Makowski,289
Malangatana,Mozambican Painter,https://en.wikipedia.org/wiki/Malangatana%20Ngwenya,567
Edward Greene Malbone,American Miniaturist,https://en.wikipedia.org/wiki/Edward%20Greene%20Malbone,186
John Baptist Malchair,German Painter,https://en.wikipedia.org/wiki/John%20Malchair,56
Jacek Malczewski,Polish Painter,https://en.wikipedia.org/wiki/Jacek%20Malczewski,"2,921"
Alexander A. Maldonado,Mexican/American,https://en.wikipedia.org/wiki/Deportivo%20Maldonado,"3,047"
Rocio Maldonado,Mexican Painter,https://en.wikipedia.org/wiki/Roc%C3%ADo%20Maldonado,74
Hans Maler zu Schwaz,German Painter,https://en.wikipedia.org/wiki/Hans%20Maler%20zu%20Schwaz,320
Kasimir Malevich,Ukrainian Painter,https://en.wikipedia.org/wiki/Kazimir%20Malevich,"19,346"
Anita Malfatti,German/Brazilian Painter,https://en.wikipedia.org/wiki/Anita%20Malfatti,896
Philip Maliavin,Russian Painter,https://en.wikipedia.org/wiki/Filipp%20Malyavin,434
Nicola Malinconico,Italian Painter,https://en.wikipedia.org/wiki/Nicola%20Malinconico,82
Jean-Baptiste Mallet,French Painter,https://en.wikipedia.org/wiki/Jean-Baptiste%20Mallet,131
Robert R. Malone,American,https://en.wikipedia.org/wiki/Dorothy%20Malone,"33,501"
Jean Malouel,Netherlandish Painter,https://en.wikipedia.org/wiki/Jean%20Malouel,499
Michael Malpass,American Sculptor,https://en.wikipedia.org/wiki/Michael%20Malpass,84
Francesco Maltese,Italian Painter,https://en.wikipedia.org/wiki/Francesco%20Noletti,153
Cornelis de Man,Dutch Painter/Printmaker,https://en.wikipedia.org/wiki/Cornelis%20de%20Man,249
Man Ray,American Photographer/Painter,https://en.wikipedia.org/wiki/Man%20Ray%20%28bar%29,457
Antonio Mancini,Italian Painter,https://en.wikipedia.org/wiki/Antonio%20Mancini,958
Karel van Mander,Dutch Writer/Painter,https://en.wikipedia.org/wiki/Karel%20van%20Mander,"1,195"
Jan Mandyn,Dutch Painter,https://en.wikipedia.org/wiki/Jan%20Mandijn,242
Alfred Manessier,French Painter,https://en.wikipedia.org/wiki/Alfred%20Manessier,466
Edouard Manet,French Painter,https://en.wikipedia.org/wiki/List%20of%20paintings%20by%20%C3%89douard%20Manet,"2,329"
Rutilio Manetti,Italian Painter,https://en.wikipedia.org/wiki/Rutilio%20di%20Lorenzo%20Manetti,158
Bartolomeo Manfredi,Italian Painter,https://en.wikipedia.org/wiki/Bartolomeo%20Manfredi,804
Inigo Manglano-Ovalle,Spanish/American,https://en.wikipedia.org/wiki/I%C3%B1igo%20Manglano-Ovalle,241
Robert Mangold,American Painter,https://en.wikipedia.org/wiki/Robert%20Mangold,"2,016"
Sylvia Plimack Mangold,American Painter,https://en.wikipedia.org/wiki/Sylvia%20Plimack%20Mangold,"1,044"
Henri Manguin,French Painter,https://en.wikipedia.org/wiki/Henri%20Manguin,925
Thomas Manley,American Printmaker,https://en.wikipedia.org/wiki/Norman%20Manley,"8,682"
J.H.S. Mann,British Painter,https://en.wikipedia.org/wiki/Bruce%20H.%20Mann,"8,945"
Sally Mann,American Photographer,https://en.wikipedia.org/wiki/Sally%20Mann,"9,872"
Jean Mannheim,German/American Painter,https://en.wikipedia.org/wiki/Jean%20Mannheim,242
Jules Hardouin Mansart,French Architect,https://en.wikipedia.org/wiki/Jules%20Hardouin-Mansart,"1,736"
Paul Manship,American Sculptor,https://en.wikipedia.org/wiki/Paul%20Manship,"1,502"
James Bolivar Manson,British Painter,https://en.wikipedia.org/wiki/Alleyn%27s%20School,"12,065"
Giovanni Mansueti,Italian Painter,https://en.wikipedia.org/wiki/Giovanni%20di%20Niccol%C3%B2%20Mansueti,140
Antonio Mantegazza,Italian Sculptor,https://en.wikipedia.org/wiki/Sergio%20Mantegazza,"1,655"
Cristoforo Mantegazza,Italian Sculptor,https://en.wikipedia.org/wiki/Cristoforo%20Mantegazza,58
Andrea Mantegna,Italian Painter,https://en.wikipedia.org/wiki/Andrea%20Mantegna,"7,028"
MANUAL,American,https://en.wikipedia.org/wiki/Manual%20transmission,"42,196"
Niklaus Manuel,Swiss Painter,https://en.wikipedia.org/wiki/Niklaus%20Manuel%20Deutsch,312
Piero Manzoni,Italian Conceptual Artist,https://en.wikipedia.org/wiki/Piero%20Manzoni,"3,016"
Giacomo Manzu,Italian Sculptor,https://en.wikipedia.org/wiki/Giacomo%20Manz%C3%B9,863
Tommaso Manzuoli,Italian Painter,https://en.wikipedia.org/wiki/Maso%20da%20San%20Friano,182
Mao Lizi (Zhang Zhunli),Chinese,https://en.wikipedia.org/wiki/Mao%20Lizi,93
Sheng Maoye,Chinese Painter,https://en.wikipedia.org/wiki/Sheng%20Maoye,36
Robert Mapplethorpe,American Photographer,https://en.wikipedia.org/wiki/Robert%20Mapplethorpe,"56,398"
Carlo Maratta,Italian Painter,https://en.wikipedia.org/wiki/Carlo%20Maratta,"1,465"
Franz Marc,German Painter,https://en.wikipedia.org/wiki/Franz%20Marc,"8,679"
Conrad Marca-Relli,American Painter,https://en.wikipedia.org/wiki/Conrad%20Marca-Relli,460
Esteban March,Spanish Painter,https://en.wikipedia.org/wiki/Esteban%20March,81
Girolamo Marchesi,Italian Painter,https://en.wikipedia.org/wiki/Girolamo%20Marchesi,99
Alessandro Marchesini,Italian Painter,https://en.wikipedia.org/wiki/Alessandro%20Marchesini,143
Giovanni Marchiori,Italian Sculptor,https://en.wikipedia.org/wiki/San%20Geremia,683
Guillaume de Marcillat,French Stained Glass Artist,https://en.wikipedia.org/wiki/Guillaume%20de%20Marcillat,119
Pinckney Marcius-Simons,American Painter,https://en.wikipedia.org/wiki/Pinckney%20Marcius-Simons,310
Gerhard Marcks,German Sculptor,https://en.wikipedia.org/wiki/Gerhard%20Marcks,910
Christian Marclay,American,https://en.wikipedia.org/wiki/Christian%20Marclay,"2,500"
Marco d'Oggiono,Italian Painter,https://en.wikipedia.org/wiki/Marco%20d%27Oggiono,606
Rocco Marconi,Italian Painter,https://en.wikipedia.org/wiki/Rocco%20Marconi,101
Louis Marcoussis,Polish/French Painter,https://en.wikipedia.org/wiki/Louis%20Marcoussis,408
Brice Marden,American Painter,https://en.wikipedia.org/wiki/Brice%20Marden,"2,261"
Charles-Laurent Marechal,French Painter/Stained Glass Artist,https://en.wikipedia.org/wiki/Charles-Laurent%20Mar%C3%A9chal,94
Hans von Marees,German Painter,https://en.wikipedia.org/wiki/Hans%20von%20Mar%C3%A9es,499
Pietro Marescalca,Italian Painter,https://en.wikipedia.org/wiki/Pietro_Marescalca,N/A
Antonio Marescotti,Italian,https://en.wikipedia.org/wiki/Marco%20Antonio%20Marescotti,15
Margaritone d'Arezzo,Italian Painter,https://en.wikipedia.org/wiki/Margaritone%20d%27Arezzo,368
Boris Margo,Ukrainian/American Painter/Printmaker,https://en.wikipedia.org/wiki/Benny%20Andrews,841
Samuel Margolies,American Printmaker,https://en.wikipedia.org/wiki/John%20Margolies,669
Camillo Mariani,Italian Sculptor,https://en.wikipedia.org/wiki/Camillo%20Mariani,98
Carlo Maria Mariani,Italian Painter,https://en.wikipedia.org/wiki/Carlo%20Maria%20Mariani,195
Jane Golding Marie,American,https://en.wikipedia.org/wiki/Jane%20Lapotaire,"10,692"
Michele Giovanni Marieschi,Italian Painter,https://en.wikipedia.org/wiki/Michele%20Marieschi,424
Prosper Marilhat,French Painter,https://en.wikipedia.org/wiki/Prosper%20Marilhat,202
Clement Pierre Marillier,French Draughtsman,https://en.wikipedia.org/wiki/Cl%C3%A9ment-Pierre%20Marillier,57
Javier Marin,Mexican Sculptor,https://en.wikipedia.org/wiki/Javier%20Mar%C3%ADn,512
John Marin,American Painter,https://en.wikipedia.org/wiki/John%20Marin,"1,242"
Joseph-Charles Marin,French Sculptor,https://en.wikipedia.org/wiki/Joseph-Charles%20Marin,41
Orazio Marinali,Italian Sculptor,https://en.wikipedia.org/wiki/Orazio%20Marinali,150
Onorio Marinari,Italian Painter,https://en.wikipedia.org/wiki/Onorio%20Marinari,221
Filippo Tommaso Marinetti,Italian Writer,https://en.wikipedia.org/wiki/Filippo%20Tommaso%20Marinetti,"14,329"
Marino Marini,Italian Sculptor,https://en.wikipedia.org/wiki/Marino%20Marini%20%28sculptor%29,"1,675"
Dante Marioni,American Glassmaker,https://en.wikipedia.org/wiki/Dante%20Marioni,804
Joseph Marioni,American Painter,https://en.wikipedia.org/wiki/Dante%20Marioni,804
Jacob Henricus Maris,Dutch Painter,https://en.wikipedia.org/wiki/Jacob%20Maris,560
Matthijs Maris,Dutch Painter,https://en.wikipedia.org/wiki/Matthijs%20Maris,465
Willem Maris,Dutch Painter,https://en.wikipedia.org/wiki/Willem%20Maris,219
Eva Marisaldi,Italian,https://en.wikipedia.org/wiki/45th%20Venice%20Biennale,125
Marisol,French Sculptor,https://en.wikipedia.org/wiki/Marisol%20Nichols,"41,273"
George Washington Mark,American,https://en.wikipedia.org/wiki/George%20Washington%20University,"47,133"
Mary Ellen Mark,American Photographer,https://en.wikipedia.org/wiki/Mary%20Ellen%20Mark,"3,473"
Kyra Markham,American,https://en.wikipedia.org/wiki/Kyra%20Markham,780
Jack Markow,British/American Illustrator,https://en.wikipedia.org/wiki/Jack%20Markow,58
Henry Stacy Marks,British Painter,https://en.wikipedia.org/wiki/Henry%20Stacy%20Marks,484
Lucy Drake Marlow,American Painter,https://en.wikipedia.org/wiki/Lucy%20Drake%20Marlow,67
William Marlow,English Painter,https://en.wikipedia.org/wiki/Marlow%2C%20Buckinghamshire,"18,962"
Simon Marmion,French/Netherlandish Painter,https://en.wikipedia.org/wiki/Simon%20Marmion,688
Francesco Marmitta,Italian Painter,https://en.wikipedia.org/wiki/Francesco%20Marmitta,62
Carlo Marochetti,Italian Sculptor,https://en.wikipedia.org/wiki/Carlo%20Marochetti,"1,470"
Anton von Maron,Austrian Painter,https://en.wikipedia.org/wiki/Anton%20von%20Maron,492
Francisco Domingo Marques,Spanish Painter,https://en.wikipedia.org/wiki/Francisco%20Domingo%20Marqu%C3%A9s,184
Albert Marquet,French Painter,https://en.wikipedia.org/wiki/Albert%20Marquet,"1,770"
Esteban Marquez de Velasco,Spanish,https://en.wikipedia.org/wiki/Esteban%20M%C3%A1rquez%20de%20Velasco,49
Jacob Marrel,Dutch Painter,https://en.wikipedia.org/wiki/Jacob%20Marrel,342
Otto Marseus van Schrieck,Dutch Painter,https://en.wikipedia.org/wiki/Otto%20Marseus%20van%20Schrieck,440
Reginald Marsh,American Painter,https://en.wikipedia.org/wiki/Reginald%20Marsh%20%28actor%29,"4,186"
Benjamin Marshall,English Painter,https://en.wikipedia.org/wiki/Benjamin%20H.%20Marshall,256
Kerry James Marshall,African-American Installation Artist,https://en.wikipedia.org/wiki/Kerry%20James%20Marshall,"7,876"
Thomas Falcon Marshall,English Painter,https://en.wikipedia.org/wiki/Thomas%20Falcon%20Marshall,162
Wilhelm Marstrand,Danish Painter,https://en.wikipedia.org/wiki/Wilhelm%20Marstrand,586
Gaspard Marsy II,French Sculptor,https://en.wikipedia.org/wiki/Galerie%20d%27Apollon,"1,776"
The Marsyas Painter,Greek Vase Painter,https://en.wikipedia.org/wiki/Marsyas%20Painter,125
Luigi Marta,Italian,https://en.wikipedia.org/wiki/Marta%20Abba,506
Willem Martens,Dutch Painter,https://en.wikipedia.org/wiki/Het%20Oude%20Noorden,709
Agnes Martin,Canadian/American Painter,https://en.wikipedia.org/wiki/Agnes%20Martin,"7,037"
Charles Martin,French Illustrator,https://en.wikipedia.org/wiki/Charles%20Martin%20Smith,"40,193"
David Stone Martin,American Painter,https://en.wikipedia.org/wiki/David%20Stone%20Martin,923
Douglas Martin,American Painter,https://en.wikipedia.org/wiki/Strother%20Martin,"40,424"
Elias Martin,Swedish Painter,https://en.wikipedia.org/wiki/Elias%20Martin,217
Henri Martin,French Painter,https://en.wikipedia.org/wiki/Henri%20Martin%20%28historian%29,389
Homer Dodge Martin,American Painter,https://en.wikipedia.org/wiki/Homer%20Dodge%20Martin,236
John Martin,English Painter,https://en.wikipedia.org/wiki/Johnny%20Marr,"199,580"
Kenneth Martin,British Painter/Sculptor,https://en.wikipedia.org/wiki/Ken%20Follett,"55,457"
Thomas Mower Martin,Canadian Painter,https://en.wikipedia.org/wiki/Thomas%20Mower%20Martin,158
Robert Braithwaite Martineau,English Painter,https://en.wikipedia.org/wiki/Robert%20Braithwaite%20Martineau,347
Giovanni Martinelli,Italian Painter,https://en.wikipedia.org/wiki/Giovanni%20Martinelli,782
Julian Martinez,Native American Ceramicist,https://en.wikipedia.org/wiki/Juli%C3%A1n%20Mart%C3%ADnez%20%28footballer%29,816
Maria Martinez,Native American Potter,https://en.wikipedia.org/wiki/Carmen%20Mart%C3%ADnez-Bordi%C3%BA,"7,759"
Santana Martinez,Native American Potter,https://en.wikipedia.org/wiki/Manuel%20Santana,"5,581"
Xavier Martinez,Mexican/American Painter,https://en.wikipedia.org/wiki/Xavier%20Martinez%20%28boxer%29,104
Arturo Martini,Italian Sculptor,https://en.wikipedia.org/wiki/Arturo%20Martini,482
Simone Martini,Italian Painter,https://en.wikipedia.org/wiki/Simone%20Martini,"3,207"
Martino di Bartolomeo di Biago,Italian Painter,https://en.wikipedia.org/wiki/Roman%20Catholic%20Archdiocese%20of%20Messina-Lipari-Santa%20Lucia%20del%20Mela,237
Bernardo Martorell,Spanish Painter,https://en.wikipedia.org/wiki/Bernat%20Martorell,513
Maruyama Okyo,Japanese Painter,https://en.wikipedia.org/wiki/Maruyama%20%C5%8Ckyo,"1,353"
Charles Marville,French Photographer,https://en.wikipedia.org/wiki/Charles%20Marville,469
Marco Marziale,Italian Painter,https://en.wikipedia.org/wiki/Marco%20Marziale,102
Masaccio,Italian Painter,https://en.wikipedia.org/wiki/Masaccio,"7,017"
Masaji Yoshida,Japanese Printmaker,https://en.wikipedia.org/wiki/Masataka%20Yoshida,"20,356"
Kitao Masanobu,Japanese Painter,https://en.wikipedia.org/wiki/Sant%C5%8D%20Ky%C5%8Dden,981
Okumura Masanobu,Japanese Printmaker,https://en.wikipedia.org/wiki/Okumura%20Masanobu,"2,104"
Kitao Masayoshi,Japanese Printmaker,https://en.wikipedia.org/wiki/The%20Fifty-three%20Stations%20of%20the%20T%C5%8Dkaid%C5%8D,"8,993"
Marcello Mascherini,Italian Sculptor,https://en.wikipedia.org/wiki/Marcello%20Mascherini,83
Vitezlav Karel Masek,Czech Painter,https://en.wikipedia.org/wiki/Vitezlav_Karel_Masek,N/A
Ilya Mashkov,Russian Painter,https://en.wikipedia.org/wiki/Ilya%20Mashkov,515
Juan Vicente Masip,Spanish Painter,https://en.wikipedia.org/wiki/Vicente%20Juan%20Masip,940
Maso di Banco,Italian Painter,https://en.wikipedia.org/wiki/Maso%20di%20Banco,245
Masolino da Panicale,Italian Painter,https://en.wikipedia.org/wiki/Masolino%20da%20Panicale,981
George Mason,English Painter,https://en.wikipedia.org/wiki/George%20Mason%20University,"33,719"
Maud Mary Mason,American Painter,https://en.wikipedia.org/wiki/Maud%20Adams,"40,969"
Raymond Mason,British Sculptor,https://en.wikipedia.org/wiki/Raymond%20Mason%20%28sculptor%29,351
Francisco Masriera y Manovens,Spanish Painter,https://en.wikipedia.org/wiki/Francesc%20Masriera,324
Andre Masson,French Painter,https://en.wikipedia.org/wiki/Andr%C3%A9%20Masson,"2,880"
Benoit Massou,French Sculptor,https://en.wikipedia.org/wiki/Mascaron%20%28architecture%29,"2,556"
Jan Massys,Flemish Painter,https://en.wikipedia.org/wiki/Jan%20Matsys,434
Quentin Massys,Netherlandish Painter,https://en.wikipedia.org/wiki/Quentin%20Matsys,"2,916"
Master A.C.,French Painter,https://en.wikipedia.org/wiki/C.%20Sadanandan%20Master,"17,134"
Master A.G.,German,https://en.wikipedia.org/wiki/Master%20of%20G,"1,664"
Master B. of the Die,Italian Engraver,https://en.wikipedia.org/wiki/Get%20That%20Paper%20%28Do%20or%20Die%20album%29,625
Master Bertram,German Painter,https://en.wikipedia.org/wiki/Master%20Bertram,403
Master E.S.,German Engraver,https://en.wikipedia.org/wiki/Master%20E.%20S.,624
Master F.V.B.,Netherlandish Engraver,https://en.wikipedia.org/wiki/Master%20FVB,55
Master I.K.,German,https://en.wikipedia.org/wiki/Ascended%20master,"12,977"
Master LCz,German Printmaker,https://en.wikipedia.org/wiki/Master%20L.%20Cz.,194
Master M.S.,Hungarian Painter,https://en.wikipedia.org/wiki/Master%20MS,990
Master M.Z.,German Engraver,https://en.wikipedia.org/wiki/Master%20MZ,181
Master of 1419,Italian Painter,https://en.wikipedia.org/wiki/Battista%20di%20Biagio%20Sanguigni,39
Master of Female Half-Lengths,Dutch Painter,https://en.wikipedia.org/wiki/Master%20of%20the%20Female%20Half-Lengths,"1,011"
Master of Flora,Italian Painter,https://en.wikipedia.org/wiki/Master%20of%20Flora,91
Master of Frankfurt,Netherlandish Painter,https://en.wikipedia.org/wiki/Master%20of%20Frankfurt,618
Master of Heiligenkreuz,Austrian Painter,https://en.wikipedia.org/wiki/Master%20of%20Heiligenkreuz,134
Master of Hoogstraeten,Netherlandish Painter,https://en.wikipedia.org/wiki/Master%20of%20Hoogstraeten,87
Master of Janosret,Hungarian,https://en.wikipedia.org/wiki/List%20of%20anonymous%20masters,594
Master of Mary of Burgundy,French Manuscript Illuminator,https://en.wikipedia.org/wiki/Master%20of%20Mary%20of%20Burgundy,328
